,CID,f1_mass_PC1,f2_lipophilicity_PC1,f3_lipophilicity_extended_PC1,f3_lipophilicity_extended_PC2,f3_lipophilicity_extended_PC3,f3_lipophilicity_extended_PC4,f4_volume_PC1,f5_volume_PC1,f6_volume_PC1,f7_surface_shape_Mor_PC1,f7_surface_shape_Mor_PC2,f7_surface_shape_Mor_PC3,f7_surface_shape_Mor_PC4,f7_surface_shape_Mor_PC5,f7_surface_shape_Mor_PC6,f7_surface_shape_Mor_PC7,f8_surface_shape_RDF_PC1,f8_surface_shape_RDF_PC2,f8_surface_shape_RDF_PC3,f8_surface_shape_RDF_PC4,f8_surface_shape_RDF_PC5,f8_surface_shape_RDF_PC6,f8_surface_shape_RDF_PC7,f8_surface_shape_RDF_PC8,f9_whim_PC1,f9_whim_PC2,f9_whim_PC3,f9_whim_PC4,f10_geometry_topology_PC1,f10_geometry_topology_PC2,f10_geometry_topology_PC3,f10_geometry_topology_PC4,f10_geometry_topology_PC5,f10_geometry_topology_PC6,f10_geometry_topology_PC7,f10_geometry_topology_PC8,f11_spatial_autocorrelation_PC1,f11_spatial_autocorrelation_PC2,f11_spatial_autocorrelation_PC3,f11_spatial_autocorrelation_PC4,f11_spatial_autocorrelation_PC5,f11_spatial_autocorrelation_PC6,f11_spatial_autocorrelation_PC7,f11_spatial_autocorrelation_PC8,f12_polarity_PC1,f13_p_vsa_logp_PC1,f13_p_vsa_logp_PC2,f13_p_vsa_logp_PC3,f13_p_vsa_logp_PC4,f13_p_vsa_logp_PC5,f14_spdiam_PC1,f14_spdiam_PC2,f14_spdiam_PC3,f14_spdiam_PC4,bp_value
65,7888,0.0553674245908438,-0.7908635879328558,-1.6757607925557143,-0.0130230432321247,0.0788364780244987,0.0150990693486066,0.2831117233238451,0.2799239203174904,0.1475601000726614,-9.120968339524174,-3.084068050726576,0.559290045453458,2.072795263882068,-0.4498310001286456,-0.4254066566263287,-4.504147331866288,4.022612607734645,-1.1432443710763662,-0.2076900281322033,1.3443588713711263,-2.302022109407339,-0.3871248430162244,-1.7379334682581624,-0.8860236124990628,-0.2624802280283163,0.1833065649992232,0.6987631956325118,0.1161065390804781,5.902027718472622,1.6165425623360237,1.9726700825000043,-4.697238889092739,0.5251903296226956,2.706534872251824,3.846349894538049,-0.7280679223443041,0.2571913508578403,4.725603468120203,0.3835671637995063,1.990139977278086,-0.5855377570566478,-0.0611418517066521,-0.6378520696344855,-0.2530815466910723,-1.860968343915545,0.157911255352954,-0.1353537841896595,-1.2667204660966167,0.6580274987898133,0.9267595804146416,0.2903683039026197,0.4680859735869815,-0.2120327545047383,0.8300901464442924,0.6784430639522496
66,7921,-1.9521532900544296,-2.245245729706601,-3.707977288515455,0.1974261314019176,-0.5973975202819231,-0.0460975167275942,-2.2310204398867466,-2.1460697559400828,-2.0770833014597625,9.281828550581418,-7.492761910105955,-6.235275181610771,5.36394394879238,1.3087300068088823,-0.7939801624266143,1.4069296770078026,-13.361076528188102,1.031002813810627,-0.5655785393287,-0.1345406619025622,0.4231694918037286,0.4488481807363901,1.0870424032531385,-1.8421093128447457,-2.5071994723313358,-1.4719874861207771,0.420439190253382,0.2043401802718243,-24.733735598979543,-3.6586091730147983,2.916341449797836,10.75556945075532,-4.1238910265734425,10.226144188510364,11.04895914621164,-2.4275920626981438,-4.698228874266166,-1.541354001664006,7.74875990387829,-2.364592292161847,-2.265553891544224,-2.955111464745703,-2.993966250035636,-3.0897195918863245,-0.1386592470447986,-1.0246604377518045,0.9449792974889988,-0.5236130859729174,-0.6730262202595562,-1.2905969580166088,-0.5288017432783139,-6.430991762830957,3.775895219438405,0.123583203206023,-0.004081456822902352
67,7943,-0.0024910080884161,0.0225556731777571,-0.1060839444000814,0.0044365237462348,0.178810016867819,-0.0011360033508608,-0.0313648568960114,-0.060686966051669,-0.047344940007682,0.1417590160360136,-0.9752754889544006,-0.4755066271730162,-0.6282878344470514,0.0700875397870274,-0.322982435922206,0.1537791398041753,-2.63420557460085,-1.6292126312215656,0.7817561326451938,-0.2707201737271267,0.0096276590055601,-0.0655426834206797,-0.807686498744115,0.3145706017830602,-0.1667328842453174,-0.0942334320396566,0.0779160386707952,0.11011695070406,-1.2785489060638926,-1.2465107910904203,-1.1412188807692518,-2.098594554843641,0.6995605142454817,-0.232361878863561,0.6946777871730572,-0.694363037032784,0.4833424243360937,-0.0105200664604274,-0.2402027599078116,0.0797211289840309,0.0048882072536576,-0.2236648006669138,-0.1445878187087383,-0.0781411081636752,0.0426364473626486,-0.080663218993684,0.3567587554850895,0.0822427344295235,-0.2834538170174974,0.0245160256205515,-0.108040477213415,0.2121504897771288,-0.2531749696517813,-0.1381002749229652,-0.46224116117544295
68,7945,-1.1154313405389822,-0.95412229475647,-1.962735697831012,-0.013001344108297,0.0283678277383298,0.0201951231861086,-1.023891822168183,-0.9936859501839062,-1.1011951287497908,2.7309143251587717,-4.572446315546086,-4.4821735041196025,0.8341560139364794,3.280373632338092,0.5572297475343717,-0.5033525610019627,-7.82986750345804,-0.9187949791517028,0.8228228815212448,-0.8222697273482205,0.9815790282397124,-0.0120610652821437,0.5167278805853632,-0.3100119031581686,-1.216669763774802,-0.7288422991088417,0.5499919879166149,0.0605606357185815,-7.792077479284167,-2.0788669965630397,-2.783827993360164,-1.4389548247518935,0.4447597803912358,-0.1166671105188645,1.2040967280026942,-1.6416153540767309,1.1355467446270255,-1.033072269561114,2.850553081770361,6.5406171012732655,-0.6070784474823366,0.0069245091830751,-3.421961171299566,-2.645036986771601,-1.2944192988922725,-0.2067047240380785,0.8205940090775614,-0.1891211337739873,-0.8074754117053377,-0.5632734124106157,-1.3935279669985885,-0.468432644850827,-0.5897755530610764,0.2030860418828292,-1.5423083618534688
69,7983,-0.7251650854957069,-0.5712691301630649,-0.973589939085832,0.2826847060808461,0.1845576845450307,-0.0439702690844937,-0.588239113117221,-0.5691493266834403,-0.6849433858089736,-2.5640649660460646,-5.632606148583666,1.7672378391701298,0.7185925225305797,5.9652002413547445,0.2951765667996256,-2.1695404025815623,-5.846368127651539,1.881377153806167,-0.9193099879396632,0.8130328720357659,-0.916842779838932,-1.331045548337776,-1.389332652184005,-0.6061801263912399,-1.192430507787519,1.502488172584371,0.2056278810399482,-0.1753000127591597,-5.833085986836359,6.561519432152773,-3.085235925937161,-8.334553923743679,-0.0382037731882599,-1.2615945512856706,-0.0385800145923214,-3.159013495153116,4.243287803954151,-1.429612718755602,2.2237249228942124,2.3767968110609283,0.1070535296934244,1.0114517237900107,-2.6504142315424515,-2.9130460377373497,-0.841180062873657,0.5410480610576058,0.8279483327389661,0.1736009875557321,-0.2882186000972166,-0.581075440126347,-1.4738766943647486,-0.0600281750983537,-0.0924921205924525,0.2107619352311367,-0.8360075391157913
70,8038,-1.5056975955822576,-1.3611193526125225,-2.7082343660785115,-0.0734478243473775,-0.1766387064420671,0.0687513869991734,-1.4595445312191448,-1.4182225736843717,-1.5174468716906089,4.368350206521906,-7.280511516775081,-4.092095874030728,2.793388145080192,3.29159219594934,-0.0672459814082937,-3.43925713436705,-10.02702720794187,0.3098057006507868,-0.167290792543074,-0.0795645576015747,0.0314095740245212,0.656919273864102,-0.0361904786810006,-0.4374308694616309,-1.8984978144873736,-0.4740006130679701,-0.0818122953172808,0.1175736598948245,-13.305384285460956,-0.7539542378513315,-1.748664901973501,-1.1403401274846474,1.4723175328297555,-3.023209708431005,-1.1811567595341683,-3.1278389446123342,2.453439084164789,-0.8491619076668119,1.7377471773441004,5.686430887569333,-3.110908919838269,5.271660331476827,2.444260733561521,1.4941569691351273,-1.5663628405034435,-0.6063360755570258,0.8490079863211323,-0.3677632707709485,-0.9134221362741516,-0.7361553628708469,-1.955016731415782,-0.6361219204003179,-0.57455329196419,0.2237175936530204,-1.8422524214012832
71,8048,0.8358999346773947,1.8488687421165677,3.723887948034149,-0.4192852933157913,-0.4122546536937075,-0.0796911773400372,1.1544625597649103,1.1289971673184214,0.9797909914926456,-14.105469986342332,-0.414896785372182,13.168062010945894,-0.1896366584082247,4.598114502139289,1.1120360494564918,-1.7192779990744271,13.062237662276052,41.82487605549351,28.18889978655048,-6.748162523216981,-9.906896702872617,-0.1475936994052929,1.443489851149427,-7.863462297810923,0.8342441873849149,4.447798550923884,0.4577049974361695,-0.8004191094828861,8.535475698325643,42.15068581672861,-13.109017369624684,16.64454445489123,23.70640873616268,-3.816609161157376,6.129224966666709,13.022056594397336,3.9123539631366686,-0.046712643457421,2.2210987485890525,-0.5437656157673725,1.2883838259874625,-0.4327922693895263,-0.9441283198030036,0.1205049021821403,-0.3652788650541078,2.1394361178127377,0.71427831042173,0.8880969072909027,0.1354052228706107,0.1105276015538514,-0.644052477842145,1.565135873139761,1.4741641686827958,0.0822418380108861,0.7191907965358408
72,8103,-1.894573022916897,-1.115081583174118,-1.9807284585283047,0.2300241913009158,0.050196895853912,-0.0541938165704299,-1.508096735762043,-1.569141662385404,-1.5686946304809648,0.2124153514619224,-8.506572126298487,3.614914594539616,4.660922386278817,-2.760668774320811,-1.1132019491287852,-1.722664991528157,-8.072595277176715,1.2897742440736557,-0.331487688768694,0.4402261992228228,-0.9512839144741762,-0.6639292245187661,-2.281185949419281,1.6806362221093865,-2.3443471783766205,-0.1330040331857787,0.2866724775799268,0.1748205414554871,-11.189468708906494,4.394465704604679,-6.519452500434356,-6.218108718970521,-1.5889092370303968,-0.8890977792382639,0.0956605661286656,-2.207479916705732,1.5086483568027536,2.5090431701650755,5.141466691663264,-1.46291656507976,-2.4788979620070783,3.299517492937321,0.7226278555981707,1.5734055881944866,-1.7476585349108908,-0.2194384640308929,-1.8910072638351905,-0.5698892298903562,-0.0085323721972431,-0.8634713578668031,-3.3971879493217965,-0.7185376901418912,-0.1097191192266578,0.028424957456319,-1.043148637704477
73,8129,-1.5043067678736215,-0.7092342345210488,-1.225076046324578,0.2813748449682414,0.1636613618495601,-0.0499049563039431,-1.072444026711081,-1.144605038884939,-1.1524428875401471,-2.5312565031127865,-7.259226730408683,6.006632079590821,4.339436567463775,-2.42814099210746,-0.1720275333128257,-1.4776715790623198,-6.002453002701311,1.6110454724163803,-0.2837679925743566,0.5506297940583288,-1.3831353838143734,-1.4762690414421766,-2.79204411038191,1.6846863637291656,-1.9643122104559407,0.3784781782247151,0.3300266388300735,0.0579803143915716,-7.0944709683738685,5.804160536978376,-5.878888132919759,-7.946115628302489,-0.902929333264454,-0.8878360180560866,0.8472144241039499,-2.8026506603150887,3.4257786749139103,2.9340578740204992,3.096622296229385,-2.87761307972584,-0.1960615511133583,0.8406860869248837,1.712071108621413,0.9416989095825068,-1.4757149932997198,0.1802024678587785,-1.919423207888694,-0.3912434149634514,0.0974100727340039,-0.6905780129436229,-3.029495069646944,-0.4671075784678575,0.0434123033836594,0.0076194278679709,-0.656045178160361
74,8130,-1.5604962073025184,-0.8759420689536126,-1.3993969013610963,0.3984049306368407,0.1535671739327757,-0.0804734288035233,-1.2053835053799888,-1.209389818424894,-1.2961001688301348,-2.228658525131637,-8.86850310347945,4.466810853626173,2.642526196787141,0.1931066095001166,1.2903280016667,0.3021521373536146,-8.464897553679057,1.3770730539300016,-0.6625334459618961,0.5179040523253803,-0.8815797233639803,-0.4676994551490162,-1.8006574685812218,-0.412705631029525,-2.205972599078333,0.108524609946821,0.1802674701318918,0.1206776650188174,-10.926502196731848,3.4702867264009254,-2.5587097621950727,-4.11738542914544,0.0602216497056086,-0.4139802350783578,2.5771908836501907,-5.181849800172396,4.912510319656408,1.743017386606856,1.510348753372416,-3.4718535607957253,-1.605878483596072,-2.727238045110035,0.930312396369741,2.2434274642785588,-0.7505322156699333,0.5111640012862315,0.9528426888345264,-1.5512790317271408,0.1181145649590703,-0.6225336493192728,-3.029495069646944,-0.4671075784678575,0.0434123033836594,0.0076194278679709,-1.1246441028716594
75,8137,-0.0570114542669495,0.0185316909673156,0.7079721934108132,0.8323400893210301,0.1993875969114596,-0.0234882474241925,0.0171873476468867,0.1503543612375796,-0.1397544625073135,-0.4721700146168889,-7.093312208783411,3.750073209362053,-1.2492142622846492,3.934507061441173,0.4892923587737946,-1.6031098302321365,0.4531572565980224,12.841470808481883,-7.529345014613863,-2.7614374477126598,5.204575119665757,2.728445462264613,-4.283088089830656,0.1025179903684428,-0.1745644665802654,2.851321214718918,0.1385049152122648,-0.4083571291747104,-2.9573632409771995,15.554097735581529,2.514095412264378,0.6782218913516772,-5.854806351584639,-4.763353261883466,-3.0908226769427567,-4.578280311947664,3.70487224938586,-0.9092663892317688,-1.2925010606099017,-1.315725307065482,-0.6451119710174086,-0.8809499543023771,0.6591210844471568,0.3311075268413938,-0.5012506358596933,0.3997156101012091,0.8134257028401141,0.098866515553958,-0.4560230914408754,-0.503653645513824,-1.1449524234163828,0.7494333409420473,0.7144940079428301,0.1920611936219439,-0.8441037580565003
76,8163,0.0005688128705835,1.605130391084129,2.650804055160965,-0.8748922389650182,-0.2389014037275667,-0.0918185816668928,0.537272749163001,0.4887566755769678,0.3689068029331357,-13.070673111615273,-2.921226736068048,14.60593337580203,3.979688908971714,-2.468476266052454,0.4273121443119794,-0.4597939960526724,2.848729782337886,14.856161540236778,3.584393827739764,-1.9435598588355063,1.2982040892127105,-0.7960148486432932,-1.5562536662083806,0.6715901662666933,-0.2423593297148273,2.8735232833395363,0.4172800078532299,-0.4749027254083997,2.1372891160443936,18.667542191555487,-5.635166287937047,0.8826596596992621,1.863949525744104,-1.4647479016203988,1.732050440691573,-3.316845331302056,3.5015578877384845,1.967865263477716,1.8000281895824553,-0.7308577249072529,0.6041704872300104,-0.2311829963744737,-0.8466831549506334,0.6853281867312557,-0.2519690560494532,2.117931413908559,0.0988869371245872,-0.5442930331691607,-0.0585108141223001,-0.1197608639848416,-1.4030348839447633,0.8277063638406352,0.9035996043818088,0.1636459115456213,0.4950782673260894
77,8164,0.0553674245908438,1.1912350780101777,1.6308208290533537,-0.8643453884117496,-0.0720286954363605,-0.0389940458875439,0.2831117233238451,0.2799239203174904,0.1475601000726614,-7.110180157607631,-2.9368024775482784,9.000439303666072,1.9987450212043816,2.8217641856241693,-0.3090952724998991,-2.181563277372725,1.0794904884579777,11.09430483894408,0.3196297689508179,0.8366242405543453,1.46828846659349,-5.656466576430411,-5.824100798538028,-0.6476985556354843,-0.3823788687711271,2.66008241399173,0.3262336850025676,-0.4182879622792544,0.0528640950929403,15.348055482409054,-3.2571057578891827,-2.301551268141351,0.0766748234777348,-0.6500866773426238,-0.600980988865093,-5.317470560672951,3.379799015166881,0.9731694277382338,1.7870449621229827,-1.458223752842969,1.0983983196547316,-0.2563825042794161,-1.2760391775904352,0.9002448964801377,-0.569236521262486,1.340242089435172,0.7711133215803481,0.5308489474233176,-0.0764066886133029,-0.2352739192862476,-1.4030348839447633,0.8277063638406352,0.9035996043818088,0.1636459115456213,0.01629240946889323
78,8174,-0.333508002743796,1.436123138245599,2.5426009395475804,-0.5507767229491549,-0.1756891347680554,-0.0604166956057957,0.2345595187809468,0.1290048316164578,0.0963123412823056,-11.076448670032375,-4.170191818301825,14.343003421884957,3.209866712093893,-3.920190603025049,0.2422238786032631,-1.4704139966748084,4.676388312141088,18.258151333411963,7.227961724829019,2.681252524014744,-0.9986620206387876,-9.471318558739558,-6.568254376607333,2.01185851780798,-0.5886903805090298,2.447985659183422,0.4551173924673872,-0.4064171102256159,3.4004454360752785,22.742522390530805,-8.508302541589243,-0.8387449779815298,4.978052183166336,1.9332356637612724,0.3591643751896274,-3.275597253658019,3.8095587174140446,2.879079436505148,2.725567013112053,-2.268893801380795,0.9395735334850196,1.4960078946202346,1.5216679720751554,-0.0789565362300386,-0.9091659482764496,1.378959173094963,-2.0046792529623594,0.144610367774758,0.4150871711330172,-0.1718569217236554,-2.198382549358175,0.4993662559900282,0.8529716499675524,-0.1055807053347958,0.45433053474249824
79,8175,-0.3896974421726918,1.2694153038130354,2.298184311613317,-0.3807873699848393,-0.1108397739154092,-0.0401589358837145,0.1016200401120392,0.0642200520765027,-0.047344940007682,-10.424426887063778,-5.066736099773358,13.746061359533035,3.5388059096503626,-2.9973905006793924,1.1914941780382262,0.6092860704353451,-1.0131503136957758,7.249131610483459,1.0887310668495165,-0.3911823444526248,-2.302729753813565,-5.8041045429718,-2.975565554871636,0.0115600725367243,-0.8775210929625171,1.9795731886648085,0.3373274362132071,-0.2866584526307377,-0.9822479943252318,11.90780878374478,-4.491652965944933,-4.201831718575476,0.3745128726634881,-0.4544743695710983,3.906420242259163,-4.493430254935202,4.575609385207858,1.6836918221706914,2.136197750776845,-1.758447812395467,-0.535351341315372,-0.5806740929919635,0.1162518639512659,0.4842500313020167,-0.3426169032531768,1.7099302868931403,0.867584676950928,-1.0154215710589876,0.4357873837205169,-0.1038011636363564,-2.198382549358175,0.4993662559900282,0.8529716499675524,-0.1055807053347958,0.012889973798163337
80,8186,0.0005688128705835,1.605130391084129,3.280212524961555,-0.2280433592705232,-0.2885767919041345,-0.0459308259160045,0.537272749163001,0.4887566755769678,0.3689068029331357,-13.855334355235334,-4.462022326465478,16.34476026324351,2.72299078812967,-2.64595715213342,0.6513546953098894,-0.4873099625870188,3.7817275270944495,18.363339410508495,11.241006616731388,3.8297543235968505,-2.263751359383611,-7.515276775270223,-3.4747039785895835,1.2529818376789024,-0.3352178374789449,2.7234170770571104,0.3788450121513613,-0.435930152530022,2.448555894544612,21.916800297265933,-7.816010839845402,1.688143203948996,9.22861454302678,4.033374068296541,2.3327862784112705,-2.9681800620842784,4.56738578604612,1.732302082068487,2.1508216379555143,-1.6978922780970789,-0.3774297767844625,-0.4783670827146956,0.1229674046912488,0.4153831052744342,-0.2519690560494532,2.1095616384120874,0.8391706997073574,-0.8367794340620267,0.5417341082893306,0.0690807868238749,-1.952562956778908,0.8915710838465551,1.2156852550986952,-0.1519134611007357,-0.6319973353203553
81,8187,-0.0556206265583131,0.4324270040412669,1.400763060566812,0.661985695757668,0.1195678235052646,0.0077332302838538,0.4043332704940928,0.4239718960370127,0.225249521643148,-9.581942847819008,-5.988871119363233,10.048476321421363,-1.0254152151002325,-0.5465848566999948,0.8289836644696719,1.4262138519901837,4.69208680639545,15.415115192823205,0.8922373444069771,1.3107100580968778,0.7560028744653602,-7.583612616574852,-7.142677179398495,-0.2534866162533331,-0.4864720506344428,2.299404080114312,0.5149384919411777,-0.3240091757181897,2.1473972461041715,18.90541327817236,-1.84201778609994,0.8137509702607203,0.4501329901547218,0.5362628309898854,0.1089525687152106,-4.567855039355028,4.269295060006879,1.5222513196540126,1.6402272067542474,-1.8279364389309436,-0.6006284368996063,-0.4107620362604305,0.3678941201602643,0.3202892059769036,-0.1839831706466604,2.6277656442545365,0.7669289196184003,-0.4073027857418386,1.943065816985759,-0.5230562557979593,-1.952562956778908,0.8915710838465551,1.2156852550986952,-0.1519134611007357,0.18138429226786296
82,8193,0.4470245073427547,2.094906511554971,4.571491689204349,-0.2160512005824208,-0.6072290900714461,-0.0671131556555584,1.1059103552220129,0.9780780786173888,0.928543232702289,-16.63664694577036,-0.4023245226883162,19.358482378337825,4.470771625011803,-5.272137805620872,-1.6631185226635827,-0.4951201829486767,12.276983572225456,34.790895007283154,18.613966224752183,-22.749634743214436,-13.774877928913645,10.251192438914984,6.137572486866165,4.554454387314373,0.6188365838273772,4.211049167018518,0.5517872599817328,-0.7936514979176028,9.151511704488705,37.15061008300924,-12.915235696166226,12.36821432861242,12.47314507991848,-16.264078694651925,15.665458610033305,16.781118107897072,3.794707779713402,2.8844011345424154,2.6413827130497163,-2.1860454240357114,1.1554174797110546,1.6053726919426523,1.524603531407639,-0.1671766442103169,-0.6598843684662097,2.178162781843253,-2.06151623093091,0.501862005572287,0.6268948029793638,0.1739559935793928,-1.7086619748563527,1.3184505295195128,1.619345487510742,-0.2028025893830556,1.042911158046181
83,8194,0.3908350679138588,1.928198677122408,4.302972636105885,-0.0329190874669679,-0.5169794361425646,-0.0335713421267562,0.972925458213963,0.9132932990774336,0.7848859514123022,-16.427003751310014,-2.519763107516814,19.27561677909504,3.0346577430834163,-3.0588938479276395,0.6712814495752986,0.9645517065589876,7.454418184971248,25.730706665431438,14.010014933703316,-22.717902291362496,-17.326075611264887,3.556784543459137,4.91553112453556,-0.3390807038876368,0.2608214295632937,3.5908947573459,0.4403120768824758,-0.6189579911461325,5.404237120323401,28.421228498113717,-9.678714504572302,8.185842728349812,9.40835089983227,-16.152171183620677,19.70688789872883,13.616444201601391,4.5593958349955885,1.7764566101505246,2.159460696996353,-1.666321751060683,-0.2556788534799249,-0.3995584125288386,0.1382927439098893,0.3679060732844265,-0.1613212088457295,2.509124315270706,0.8107496657923099,-0.6581736111914026,0.6475992952044302,0.242000357203743,-1.7086619748563527,1.3184505295195128,1.619345487510742,-0.2028025893830556,0.7426163735636153
84,8294,0.7235210558196012,0.565793271587318,0.8341459232875647,-0.2075654743153438,0.104536986686384,-0.001712164158084,0.8885381840879528,0.9994276082385104,0.6927490233743214,-3.4172225566456107,-1.5198711092722836,-2.4190074531645243,-4.574451643456568,3.2336732738618474,0.0636019014423576,-4.878340845994459,4.04198351323403,-1.7744518163118026,-1.3960412922174557,1.2351873582739994,-1.2695791237531433,0.317512203589851,1.0687208021837653,-0.9060977543417658,1.6274123071062707,0.0019039450844557,0.3464266902607403,0.2228770867388549,7.320539679449825,-0.9337194750560946,2.5516013814403062,-3.3959516701509225,0.8929687889357241,-1.664014213605111,-3.2015250223443594,1.92289328252068,-0.7709858772531641,1.0996722645812256,-0.6746380187670638,1.618759451724018,1.860961481009777,-0.9819977976755276,-1.531954312138061,1.0181975610031362,-0.6598843684662097,0.9333651230487828,0.5137245973209131,0.9922144369283006,0.4169773145891606,0.0987859008977947,1.160188913943369,0.7536118760038452,-0.1807694494980256,0.5611210305406504,0.2505918718245424
85,8363,1.6119817960963092,1.0348746264044628,1.2557924473765325,-0.8645110079128883,-0.0274703472312302,-0.0174105887319444,0.7379309714927703,0.6634792628210902,0.8582138615963751,19.353624609496286,16.00844144767292,6.133347579243908,-1.0706990303688773,-0.2044546728678925,2.2678089700753854,0.0091534487428959,1.7692575937422788,1.979542124149776,-4.947499404160691,4.103883643855042,-3.813179400649773,2.141569324383728,0.6173585494430877,-2.975723151387898,1.8307619241662316,1.0550739468141854,0.2015123829477834,0.4180972234042553,2.0175606354979623,-0.4670287818594553,14.129481765796676,2.9237466963019005,0.2033258948648553,5.135051996502503,2.546744054622526,2.3551760942886597,0.1260899924020624,-2.40420879420747,-3.159910661788932,-0.7902369100572219,-1.732261738955352,-0.5266981824920995,1.1134680204155385,-2.7338022123180536,1.493002002622227,-2.66471558543853,0.9356225076974102,-0.1921193614927869,1.874162975266556,1.7339243737770678,1.316962421876639,1.6872847443850398,0.9097292507064672,-0.1769412854103118,1.1769552289479643
86,8365,-0.1145917214044817,-0.3022371766649965,-1.3537714816383977,-0.578898913189539,0.0340342614088025,0.1358667319235726,-0.7057363564778173,-0.694056344811612,-0.6484157279477624,15.630271740065613,3.2708538041641875,0.0798694200327295,1.515847880469848,1.4579464110660354,1.486489018140568,-1.6255136089167483,-6.992255555161196,-0.6032302246109585,-0.8076965994969977,0.7000032446218754,-1.2120524645479265,2.521132627113182,0.0470304654121053,-0.5941730679380635,-0.8673266579205343,0.2495809350221651,-1.123968233312699,0.0148677412410485,-10.22544050336396,-3.956145946208974,7.542593944194473,2.14104566784327,3.715680334031668,-1.905250201812165,-1.086050874289335,-0.4414369600648413,0.4411377049525852,-4.206591646244217,-1.916708510019864,1.5055357197281347,-0.1196011670105393,1.3762036676669709,-2.012293932684698,-1.4821083286132717,-0.0933353234429368,-1.9172948127435736,1.8823518716721448,-0.8092255787096173,0.9009678866162896,0.5709210524982063,0.3975921169209089,-0.0628563450771472,-0.7648586075200496,-0.0660441706796102,0.5358259999096806
87,8369,-1.2292010471054111,-3.3248226713078246,-4.914824961860256,0.2509447641867265,-1.7156546337988472,0.0318308752654662,-1.8797550049617944,-1.6353988232785404,-1.7532410810185766,14.27266392072074,-4.518436025598255,-3.684008246123727,4.795578404036879,-2.246855215909095,2.83812589386423,0.6593014331565834,-11.977134589064551,0.5695486526132025,-0.4222883793002761,-0.2339300112036743,0.4252598975977116,0.466937622752109,1.163643873760747,-0.2873392350131712,-2.4188528795415185,-0.8351062158425506,-1.2472002424044333,0.0510672795903403,-24.609014046941937,-5.156710288222095,1.41278493011503,10.300163315272709,-3.856397123580615,3.7280659237962777,-1.949341518680302,6.68120260490688,-7.015095255987087,-5.456632006453642,4.457312512020978,-2.735702466818801,0.630875782947272,-2.4018529919055984,0.3035671331154332,-0.1321950507397113,-0.6372224066652787,-0.9046303462077772,2.5232790953416933,-2.7187992363510896,1.4767221974200984,-0.6664451659817703,-0.5495829191864318,-0.878872074224988,-1.3061799476968088,-0.4437058375434886,-2.341412145550275
88,8432,0.2208759219185333,0.1392511572805514,-0.1071711526095459,-0.2338210966972916,0.1514170642648275,0.0196910408196278,-0.0158772032485571,-0.060686966051669,-0.0108172821464707,7.282094863878386,4.239258134930504,4.400734161699464,-1.2885234675203827,2.34580726753805,0.5136937486207589,-1.061246932490569,-3.417481982039076,-2.474700457861941,1.1582911042216233,-0.630112947380673,0.794127322086817,1.2596619550718546,-0.1560053350279734,-0.843866315320096,0.9757787232588798,-0.7891688745742833,-0.3341610255529583,-0.1484614308726594,-1.104785675653052,-4.64785268381861,3.2565821458949338,-0.7732275380510243,4.4291632728749,-2.921176823837519,-1.168672003619573,-0.8068405773438531,1.0744585847774248,-3.66799653197987,-0.8221984246445594,-0.0005881597930519,1.8226997851065447,0.0181929492532026,-0.779072780733798,-0.5373582656437969,0.6771713777887141,-1.4949741228556144,-0.1122869154514955,0.174534070785861,-0.1079391889118342,0.5042242091776906,0.2580782852089334,0.3571978122444612,-0.2310666778830588,-0.0683512925501936,-0.3115382110801751
89,8438,-0.5610474158766537,-1.86354227431618,-2.9690683983315385,0.3896760247543432,-0.2211876423206891,-0.1522364836666823,-1.4771668468062773,-1.4219035270673237,-1.2080521577169163,18.87128193766045,0.4657148824026441,-0.2881398571007975,3.6693555794951536,-4.850960566349213,0.902265633136494,2.785365158392705,-10.657667103071878,0.2781650744629611,-0.69111057011967,0.2258845541964626,-0.4746921319401745,0.9925411702122908,0.8914698735470772,2.1809783857091047,-2.1825857332794696,-0.4100116702547142,-1.21391275830848,0.0577479307369625,-19.72502068207002,-4.722355504317087,6.778545778683587,5.38792793876691,2.560938337732793,-2.367832176746054,-4.5136244552497855,4.5294401408255744,-4.3966664710616135,-3.442540741528713,-2.303517167747378,-0.8922447909659607,-2.792639867778709,1.6588625139722128,0.1486603751366065,1.3142990842782711,2.12753693304829,-3.183878312815895,2.288414426835357,1.853258603511457,0.4101198249793309,-0.9328274190669265,0.6654982770156026,-2.0838720631881955,0.4542725736492203,-0.2492396030027461,1.1470419886635481
